Time,USDT,USDS,USDC,PayPal USD,USDe,DAI,PAXG_Price,bitcoin,聯準會利率,DXY_Index,USD/EUR,USD/JPY,USD/CNY,UNRATE,NASDAQ_Price,T10YIE(類似通膨日資料),VIX,道瓊平均工業指數,美國公債10年期殖利率,S&P500
2020/12/24,0.000506,,0.000135,,,0.000192,0.007551,0.021281,0,-0.001,0,0.000773,-0.00161,0,0.002633,0,-0.07636,0.002325,-0.02083,0.00355
2020/12/25,0.000236,,0.000116,,,0.000302,0.003916,0.039132,0,0,-0.00158,-0.00145,0.001792,0,0,0,0,0,0,0
2020/12/26,-0.001687,,-0.000457,,,-0.001183,0.007164,0.071853,0,0,0,0,0,0,0,0,0,0,0,0
2020/12/27,0.000374,,0.000346,,,0.000982,0.007818,-0.00623,0,0,0,0,0,0,0,0,0,0,0,0
2020/12/28,-0.000251,,0.000022,,,0.00057,-0.009134,0.030927,0,0.000221,-0.00085,0.002899,-0.00072,0,0.007395,0,0.007896,0.006758,0,0.008722
2020/12/29,-0.000013,,-0.000122,,,-0.00015,-0.004125,0.01025,0,-0.00387,-0.00269,-0.00212,-0.00096,0,-0.00381,-0.00508,0.063594,-0.00225,0,-0.00225
2020/12/30,0.001688,,0.000033,,,0.000071,0.008195,0.054035,0,-0.00344,-0.00392,-0.00377,-0.00115,0,0.001539,0,-0.01343,0.002436,-0.01064,0.001342
2020/12/31,0.000322,,-0.000204,,,0.000375,0.007179,0.005574,0,0.002899,0.006763,0.000678,0.000521,0,0.00142,0.015306,-0.00088,0.006476,0,0.006458
2021/1/1,0.001317,,0.000016,,,0.000724,-0.001099,0.012842,0,0,0.006229,-0.00039,0,-0.04478,0,0,0,0,0,0
2021/1/2,-0.001313,,0.000339,,,-0.003549,0.016659,0.093726,0,0,0,0,0,0,0,0,0,0,0,0
2021/1/3,-0.000086,,-0.000426,,,0.000476,0.000386,0.02038,0,0,0,0,0,0,0,0,0,0,0,0
2021/1/4,-0.000386,,-0.000364,,,-0.000166,0.01874,-0.02471,0,-0.00078,-0.00898,-0.00097,-0.00997,0,-0.01473,0.01005,0.185495,-0.0125,0,-0.01475
2021/1/5,0.002074,,0.000377,,,0.001053,0.01136,0.063197,0,-0.00478,-0.00392,-0.00369,-0.00085,0,0.00949,0.00995,-0.06044,0.005549,0.032258,0.00708
2021/1/6,-0.000673,,-0.000068,,,-0.000658,-0.028772,0.083311,0,0.001006,-0.00234,0.003115,0.001053,0,-0.0061,0.014778,-0.01066,0.014405,0.083333,0.005688
2021/1/7,-0.001126,,-0.001769,,,-0.001873,-0.004749,0.069157,0,0.003351,0.004437,0.007376,0.002182,0,0.025641,0.014563,-0.1077,0.006868,0.038462,0.014861
2021/1/8,-0.000355,,0.001776,,,0.000418,-0.039604,0.036234,0,0.003006,0.004295,0.001252,-0.00023,0,0.010293,-0.01435,-0.03621,0.001831,0.046296,0.005495
2021/1/9,0.002902,,0.000093,,,0.001076,0.003925,-0.01331,0,0,0,0,0,0,0,0,0,0,0,0
2021/1/10,-0.002715,,0.000313,,,-0.001544,-0.005388,-0.04715,0,0,0,0,0,0,0,0,0,0,0,0
2021/1/11,0.000363,,-0.000139,,,0.001318,-0.006136,-0.07273,0,0.003996,0.005621,0.002983,0.000818,0,-0.01254,0,0.116883,-0.00287,0.017699,-0.00656
2021/1/12,-0.000173,,0.000647,,,-0.000436,0.002307,-0.04621,0,-0.00409,-0.00462,-0.0047,-0.00265,0,0.002761,0.009709,-0.03115,0.001935,0,0.000421
2021/1/13,-0.000396,,-0.000787,,,-0.000175,-0.004308,0.100033,0,0.002997,0.00415,0.000964,0.000696,0,0.004324,-0.00962,-0.04801,-0.00026,-0.04348,0.002262
2021/1/14,-0.001053,,0.000304,,,0.001482,0.00499,0.050138,0,-0.00133,-0.00012,-0.00058,0.001005,0,-0.00124,0.014563,0.046826,-0.00222,0.045455,-0.00375
2021/1/15,0.000882,,-0.00003,,,-0.000634,-0.017117,-0.06027,0,0.005873,0.006565,0.000771,0.000973,0,-0.0087,0.004785,0.046882,-0.00572,-0.03478,-0.00719
2021/1/16,0.000349,,0.000049,,,-0.000506,0.005186,-0.01758,0,0,0,0,0,0,0,0,0,0,0,0
2021/1/17,0.000219,,0.00032,,,-0.000061,-0.004389,-0.01069,0,0,0,0,0,0,0,0,0,0,0,0
2021/1/18,0.000389,,0.000112,,,0.000172,0.008861,0.023436,0,-0.00011,0.000121,-0.00173,0.00179,0,0,0,0,0,0,0
2021/1/19,-0.000368,,-0.000526,,,-0.000614,-0.00163,-0.0153,0,-0.00286,-0.00411,0.001929,-0.00209,0,0.015285,0,-0.04519,0.003773,-0.00901,0.008147
2021/1/20,0.00025,,-0.000064,,,0.000673,0.018854,-0.01447,0,-0.00033,0.001819,-0.00356,-0.00191,0,0.019706,0.009524,-0.07143,0.008337,0,0.013925
2021/1/21,-0.000989,,0.000442,,,-0.000502,-0.000456,-0.13284,0,-0.00376,-0.00484,-0.00039,-0.0007,0,0.005474,-0.00943,-0.01205,-0.0004,0.018182,0.000338
2021/1/22,0.001655,,-0.000143,,,0.001064,-0.010403,0.070722,0,0.00122,-0.00024,0.002802,0.00308,0,0.000897,-0.00476,0.027674,-0.00574,-0.01786,-0.00301
2021/1/23,-0.000794,,-0.000269,,,0.001658,0.001191,-0.02842,0,0,0,0,0,0,0,0,0,0,0,0
2021/1/24,0.000861,,0.000156,,,-0.001154,-0.003752,0.006915,0,0,0,0,0,0,0,0,0,0,0,0
2021/1/25,-0.001444,,-0.000118,,,-0.001529,0.000549,0.002385,0,0.001662,0.002312,-0.00039,-0.00032,0,0.006862,-0.00478,0.058421,-0.00119,-0.04545,0.003618
2021/1/26,0.00111,,0.000026,,,0.000439,0.002206,0.006286,0,-0.00243,-0.0017,-0.00125,-0.00227,0,-0.00073,0,-0.00733,-0.00074,0,-0.0015
2021/1/27,0.000682,,-0.000053,,,0.000011,-0.008743,-0.06562,-0.11111,0.005323,0.004013,0.00473,0.002862,0,-0.02609,0,0.616421,-0.02049,-0.00952,-0.02567
2021/1/28,-0.000221,,-0.000439,,,-0.000307,0.002873,0.099681,0,-0.0021,-0.00097,0.001153,-0.00524,0,0.005016,0.024038,-0.18812,0.009906,0.028846,0.009758
2021/1/29,-0.001056,,0.000393,,,-0.00093,0.007594,0.025408,0,0.001327,-0.00109,0.00451,-0.0034,0,-0.01998,0,0.095333,-0.02028,0.037383,-0.01933
2021/1/30,0.000757,,0.000055,,,0.001047,-0.00055,-0.00137,0,0,0,0,0,0,0,0,0,0,0,0
2021/1/31,-0.000435,,-0.000065,,,-0.000429,0.003461,-0.03371,0,0,0,0,0,0,0,0,0,0,0,0
2021/2/1,-0.000162,,-0.000015,,,0.000521,-0.003615,0.012768,0,0.004416,0.006311,0.002197,0.00627,-0.03125,0.025454,-0.00939,-0.08613,0.007647,-0.01802,0.016073
2021/2/2,0.000782,,0.000475,,,0.000586,-0.00745,0.058834,0,0.002418,0.001447,0.000572,-0.00175,0,0.015622,0.018957,-0.15476,0.015741,0.027523,0.013885
2021/2/3,-0.000413,,-0.000669,,,-0.000688,-0.001676,0.055246,-0.125,-0.00033,0.000723,0.000381,0.000542,0,-0.00016,0.018605,-0.10368,0.001177,0.026786,0.001019
2021/2/4,-0.000209,,-0.000011,,,-0.000333,-0.020905,-0.01457,0,0.003949,0.006017,0.005047,0.001796,0,0.012285,-0.00913,-0.04976,0.010814,0,0.010835
2021/2/5,-0.000672,,0.000205,,,-0.000056,0.012359,0.032991,0,-0.00535,-0.00682,-0.00171,-0.00079,0,0.005702,0.018433,-0.04134,0.002975,0.034783,0.0039
2021/2/6,0.000998,,0.000052,,,0.000753,0.001817,0.029407,0,0,0,0,0,0,0,0,0,0,0,0
2021/2/7,0.000082,,-0.000111,,,0.000595,0.001693,-0.00923,0,0,0,0,0,0,0,0,0,0,0,0
2021/2/8,-0.000167,,-0.000089,,,-0.000374,0.00481,0.187465,0,-0.00121,-0.00036,-0.00133,-0.00283,0,0.009479,0.004525,0.017729,0.007625,0,0.00741
2021/2/9,0.000187,,0.000242,,,0.00016,0.002894,0.006162,0,-0.00539,-0.00578,-0.00618,-0.00203,0,0.001434,0,0.018362,-0.00032,-0.0084,-0.00112
2021/2/10,-0.000509,,-0.000022,,,-0.000369,0.001754,-0.03362,0.142857,-0.00077,0.000121,0,0.003558,0,-0.00251,-0.0045,0.016644,0.001975,-0.02542,-0.00033
2021/2/11,-0.000354,,-0.000173,,,-0.000119,-0.010125,0.066591,0,0.000553,-0.00109,0.001434,0,0,0.00381,-0.00452,-0.03365,-0.00023,0.008696,0.001662
2021/2/12,0.001324,,-0.00002,,,0.000773,0.003236,-0.00844,0,0.000664,0.000849,0.002005,0,0,0.004969,0.004545,-0.06024,0.000881,0.034483,0.004698
2021/2/13,-0.000863,,0.000036,,,-0.000545,0.002457,-0.00841,0,0,0,0,0,0,0,0,0,0,0,0
2021/2/14,-0.000082,,0.000165,,,0.00062,-0.002452,0.034216,0,0,0,0,0,0,0,0,0,0,0,0
2021/2/15,-0.000496,,0.000014,,,-0.000663,-0.005549,-0.01585,0,0,-0.00085,0.004098,0,0,0,0,0,0,0,0
2021/2/16,0.000153,,0.000075,,,0.000092,-0.008684,0.026172,0,0.000332,0.001941,0.006454,0,0,-0.0034,0.013575,0.074612,0.002046,0.083333,-0.00056
2021/2/17,-0.000033,,-0.000273,,,-0.000145,-0.010915,0.059942,0,0.004861,0.00569,-0.00179,0,0,-0.00584,-0.01339,0.001864,0.002864,-0.00769,-0.00033
2021/2/18,-0.000351,,0.000205,,,-0.000192,-0.004922,-0.009,0,-0.00396,-0.00421,-0.00179,0.004645,0,-0.00717,-0.02262,0.046047,-0.00379,0,-0.0044
2021/2/19,0.000182,,0.000005,,,0.000313,0.010509,0.081431,0,-0.00254,-0.00242,-0.00218,-0.0047,0,0.000657,-0.00926,-0.01956,3.11E-05,0.03876,-0.00187
2021/2/20,-0.000133,,-0.000199,,,-0.000526,0.004298,0.003782,0,0,0,0,0,0,0,0,0,0,0,0
2021/2/21,0.000264,,0.000093,,,0.00012,0.001551,0.025676,0,0,0,0,0,0,0,0,0,0,0,0
2021/2/22,-0.00022,,0.000128,,,-0.000287,0.004056,-0.05792,0,-0.00387,-0.00303,-0.00351,0.001099,0,-0.02461,0.009346,0.063492,0.000869,0.022388,-0.00773
2021/2/23,-0.000079,,0.000147,,,0.000812,-0.002779,-0.0993,0,0.001778,0.000486,0.001713,0.000263,0,-0.00501,0,-0.0145,0.000497,0,0.001264
2021/2/24,0.000725,,0.000008,,,0.000295,-0.00415,0.018042,-0.125,0.000111,-0.00109,0.005891,-0.00153,0,0.00986,0.00463,-0.07659,0.013461,0.007299,0.011336
2021/2/25,-0.000608,,-0.000157,,,-0.000507,-0.023917,-0.05254,0,-0.00055,-0.00122,0.003306,-0.00026,0,-0.03519,-0.01382,0.353796,-0.01752,0.115942,-0.02448
2021/2/26,-0.000155,,-0.000086,,,0.000048,-0.011723,-0.01601,0,0.008321,0.008402,0.003484,0.003129,0,0.005558,0.004673,-0.03254,-0.01496,-0.06494,-0.00473
2021/2/27,0.001184,,0.000045,,,0.00074,0.001865,-0.00327,0,0,0,0,0,0,0,0,0,0,0,0
2021/2/28,0.000937,,0.000265,,,0.001114,-0.002902,-0.02275,0,0,0,0,0,0,0,0,0,0,0,0
2021/3/1,-0.001703,,-0.000539,,,-0.001686,-0.010718,0.09955,0,0.001761,0.002294,0.001595,-0.00141,-0.01613,0.030054,0.004651,-0.16458,0.019499,0.006944,0.023772
2021/3/2,0.000613,,0.000321,,,-0.000079,0.01298,-0.02523,0,-0.00275,-0.00349,-0.00075,0.000835,0,-0.01693,0.018519,0.03212,-0.00457,-0.02069,-0.00807
2021/3/3,-0.000604,,-0.000076,,,-0.000289,-0.01719,0.044632,0,0.001762,0.002176,0.003,-0.00054,0,-0.02703,0.004545,0.106639,-0.00387,0.035211,-0.01307
2021/3/4,-0.000343,,0.000161,,,0.000499,-0.008064,-0.03912,0,0.007477,0.008083,0.00916,0.000325,0,-0.0211,-0.00452,0.071241,-0.01106,0.047619,-0.0134
2021/3/5,0.000745,,0.000115,,,0.000236,0.002787,0.00754,0,0.00382,0.004189,0.003427,0.004142,0,0.015458,0.009091,-0.13686,0.018502,0.012987,0.019477
2021/3/6,-0.000628,,-0.000396,,,-0.000621,0.002806,-0.0003,0,0,0,0,0,0,0,0,0,0,0,0
2021/3/7,0.000128,,0.000113,,,-0.000428,0.002422,0.046907,0,0,0,0,0,0,0,0,0,0,0,0
2021/3/8,0.000114,,-0.00001,,,-0.000054,-0.009396,0.020307,0,0.003588,0.006197,0.0048,0.00451,0,-0.02407,-0.0045,0.032847,0.00972,0.019231,-0.00536
2021/3/9,0.000237,,0.00009,,,0.000578,0.014403,0.049335,0,-0.00379,-0.00462,-0.00367,-0.00297,0,0.036851,0,-0.05654,0.000953,-0.02516,0.014157
2021/3/10,-0.000142,,-0.000022,,,0.000022,0.006078,0.021604,0,-0.00152,-0.00226,-0.00074,-0.00012,0,-0.00038,0.022624,-0.06117,0.014585,-0.0129,0.006038
2021/3/11,0.000057,,0.000077,,,-0.000274,0.002245,0.032077,0,-0.00436,-0.00501,0.001015,-0.00184,0,0.025239,0.00885,-0.02881,0.005839,0.006536,0.010388
2021/3/12,-0.00024,,0.000045,,,0.00092,-0.002183,-0.00818,0,0.002844,0.002757,0.004701,0.002248,0,-0.00588,-0.00877,-0.05568,0.009021,0.064935,0.001015
2021/3/13,-0.000497,,0.000057,,,-0.000596,0.00247,0.068217,0,0,0,0,0,0,0,0,0,0,0,0
2021/3/14,-0.000055,,-0.000234,,,0.000563,-0.004065,-0.03169,0,0,0,0,0,0,0,0,0,0,0,0
2021/3/15,0.000583,,0.000086,,,0.000579,-0.001179,-0.05725,0,0.001636,0.002032,0.001101,-0.00129,0,0.010499,0.004425,-0.0319,0.005333,-0.0122,0.006492
2021/3/16,-0.000315,,-0.00009,,,-0.001153,0.004789,0.016057,0,0.000327,0.002266,-0.00128,0.000892,0,0.000881,0.013216,-0.01198,-0.00387,0,-0.00156
2021/3/17,-0.000975,,-0.001092,,,0.004035,0.008679,0.03637,0,-0.00457,-0.00643,-0.00138,-0.00028,0,0.003981,0,-0.0283,0.00577,0.006173,0.002877
2021/3/18,0.001844,,0.002094,,,-0.002873,-0.007695,-0.01719,0,0.004593,0.005391,0.000459,0.000338,0,-0.03024,-0.01304,0.122205,-0.00464,0.04908,-0.01475
2021/3/19,0.001705,,0.001442,,,0.001295,0.010635,0.00843,0,0.000653,0.000953,-9.20E-05,0.000415,0,0.007553,0.017621,-0.02919,-0.00713,0.017544,-0.00061
2021/3/20,-0.000401,,-0.000285,,,0.000697,-0.000018,-0.00057,0,0,0,0,0,0,0,0,0,0,0,0
2021/3/21,-0.000948,,-0.001187,,,-0.003929,-0.008273,-0.01355,0,0,0,0,0,0,0,0,0,0,0,0
2021/3/22,0.00053,,0.000348,,,-0.000807,-0.00024,-0.05205,0,-0.00196,-0.00262,-0.00037,-0.00018,0,0.012281,0.008658,-0.09881,0.003164,-0.02874,0.007028
2021/3/23,-0.000615,,-0.000506,,,0.00491,-0.003578,0.003847,0,0.00654,0.007161,-0.00248,0.001321,0,-0.0112,-0.01717,0.075212,-0.00941,-0.0355,-0.00764
2021/3/24,0.000106,,0.000749,,,-0.002606,0.000338,-0.03589,0,0.002058,0.003199,0.001474,0.001258,0,-0.02009,0.008734,0.044335,-9.50E-05,-0.00613,-0.00547
2021/3/25,-0.000285,,-0.000722,,,0.000518,-0.005988,-0.02028,0,0,0.004134,0.004139,0.003326,0,0.001218,0.004329,-0.06557,0.006151,0.006173,0.005245
2021/3/26,0.000205,,-0.000029,,,0.002657,0.007138,0.0664,0,0.002594,-0.00259,0.004305,-0.00073,0,0.012409,0.008621,-0.04796,0.0139,0.02454,0.016626
2021/3/27,-0.00062,,-0.000527,,,-0.001459,-0.005398,0.015166,0,0,0,0,0,0,0,0,0,0,0,0
2021/3/28,0.000006,,0.000518,,,-0.002152,0.008177,-0.00041,0,0,0,0,0,0,0,0,0,0,0,0
2021/3/29,-0.000848,,-0.000767,,,0.001896,-0.013828,0.032161,0,0.001832,0.002595,0.001277,0.004311,0,-0.00602,0.008547,0.099682,0.002978,0.035928,-0.00086
2021/3/30,0.001138,,0.000533,,,0.000555,-0.013482,0.020216,0,0.003873,0.004117,0.005101,0.00035,0,-0.00109,-0.00424,-0.05448,-0.00315,0,-0.00315
2021/3/31,-0.000875,,-0.000951,,,-0.000117,0.008399,1.93E-05,0,-0.00075,-0.00117,0.003263,-0.00294,0,0.015445,0.008511,-0.01071,-0.00258,0.00578,0.003612
2021/4/1,0.000444,,0.001264,,,-0.000293,0.015411,0.003004,0,-0.00322,-0.00399,-0.0009,0.001923,0,0.017607,-0.00844,-0.1067,0.005205,-0.02874,0.01183
2021/4/2,0.000112,,-0.000519,,,0.00127,0.000038,0.004882,0,0.000968,0.00106,0.000995,0.000274,0,0,0.004255,0,0,0.017751,0
2021/4/3,0.002508,,0.002441,,,-0.001114,0.000203,-0.02998,0,0,0,0,0,0,0,0,0,0,0,0
2021/4/4,0.000316,,0.000166,,,0.003035,0.007023,0.020045,0,0,0,0,0,0,0,0,0,0,0,0
2021/4/5,-0.003138,,-0.002904,,,-0.00647,-0.006571,0.005094,0,-0.00452,-0.00412,-0.00488,0,0,0.016727,-0.00424,0.033468,0.01128,0.005814,0.014428
2021/4/6,0.001426,,0.001378,,,0.001157,0.008775,-0.01466,0,-0.00292,-0.00543,-0.0039,-0.0042,0,-0.00053,-0.01277,0.011725,-0.00289,-0.03468,-0.00098
2021/4/7,0.000175,,0.000813,,,0.000895,-0.000559,-0.03683,0,0.001408,0.000475,0.000911,0.000459,0,-0.0007,0.008621,-0.05298,0.000479,0.005988,0.001473
2021/4/8,-0.001684,,-0.001992,,,0.003853,0.00916,0.04059,0,-0.00433,-0.00356,-0.00546,0.001314,0,0.010262,-0.00427,-0.01224,0.001713,-0.02381,0.00424
2021/4/9,0.000931,,0.001253,,,-0.003897,-0.011652,-0.00135,0,0.001086,0.000953,0.003753,0.00029,0,0.005125,-0.00858,-0.01534,0.008866,0.018293,0.007713
2021/4/10,-0.000628,,-0.000901,,,-0.00043,0.001379,0.026581,0,0,0,0,0,0,0,0,0,0,0,0
2021/4/11,0.001707,,0.002278,,,0.001445,0.002489,0.006886,0,0,0,0,0,0,0,0,0,0,0,0
2021/4/12,-0.002235,,-0.002492,,,-0.003243,-0.007607,-0.00517,0,-0.00022,-0.00071,-0.00255,-0.00072,0,-0.00361,0.008658,0.013182,-0.00163,0.011976,-0.00019
2021/4/13,-0.000662,,-0.000915,,,-0.000172,0.001661,0.060274,0,-0.00315,-0.00322,-0.00293,-0.00064,0,0.010549,0,-0.01538,-0.00202,-0.02959,0.003295
2021/4/14,0.002317,,0.001982,,,0.002346,0.001891,-0.0062,0,-0.00174,-0.00251,-0.00128,-0.00222,0,-0.00988,0,0.02042,0.001592,0,-0.00408
2021/4/15,-0.000712,,-0.001109,,,-0.000399,0.010841,0.003237,0,0,0.001078,-0.00156,-0.00104,0,0.013055,0,-0.02472,0.009045,-0.04878,0.01108
2021/4/16,0.001467,,0.000707,,,0.000749,0.011089,-0.0275,0,-0.00142,-0.00156,0.000276,-0.00028,0,0.000967,0.012876,-0.01931,0.004838,0.019231,0.003621
2021/4/17,0.009163,,0.009453,,,0.00781,0.010159,-0.01444,0,0,0,0,0,0,0,0,0,0,0,0
2021/4/18,-0.011295,,-0.010294,,,-0.011037,-0.006124,-0.07362,0,0,0,0,0,0,0,0,0,0,0,0
2021/4/19,-0.000239,,-0.000127,,,0.000122,-0.008946,-0.00875,0,-0.00535,-0.00419,-0.0057,-0.00166,0,-0.00979,-0.00847,0.064,-0.0036,0.012579,-0.0053
2021/4/20,0.000073,,0.000087,,,0.000265,0.00376,0.013437,0,0.001867,0,-0.00065,-0.00164,0,-0.00923,-0.00855,0.080393,-0.00752,-0.01863,-0.00682
2021/4/21,-0.000006,,0.00008,,,0.000414,0.014293,-0.04545,0,-0.00099,0,-0.00028,-0.00132,0,0.011892,0.00431,-0.06317,0.009344,-0.00633,0.009311
2021/4/22,0.000158,,-0.000106,,,-0.000431,-0.010184,-0.03977,0,0.001975,0.001685,-0.00083,7.70E-05,0,-0.00945,0,0.069143,-0.00942,0,-0.0092
2021/4/23,0.000072,,-0.00005,,,0.000904,0.003883,-0.01292,0,-0.00515,-0.00697,-0.00046,0.000616,0,0.014358,0.004292,-0.07376,0.00673,0.006369,0.010931
2021/4/24,-0.000253,,0.000087,,,-0.000725,-0.008206,-0.02041,0,0,0,0,0,0,0,0,0,0,0,0
2021/4/25,0.000025,,0.000114,,,0.000663,-0.003526,-0.02091,0,0,0,0,0,0,0,0,0,0,0,0
2021/4/26,0.000108,,-0.000192,,,0.000444,0.006438,0.102389,0,-0.00055,0.001573,0.001575,-0.00152,0,0.008702,0.008547,0.017888,-0.00182,0,0.00177
2021/4/27,0.000021,,-0.00006,,,0.000059,-0.001488,0.018721,0,0.001101,-0.00085,0.005551,-0.00037,0,-0.00343,0.012712,-0.00454,9.89E-05,0.031646,-0.00021
2021/4/28,-0.00001,,0.000272,,,-0.000128,0.003558,-0.00379,0,-0.0033,-0.00278,-0.00083,-0.00066,0,-0.00278,0.008368,-0.01595,-0.00484,0,-0.00084
2021/4/29,-0.000087,,-0.000055,,,-0.000798,-0.006059,-0.02316,0,0,0.000364,0.002947,-0.00102,0,0.002243,0.004149,0.019097,0.007096,0.01227,0.006765
2021/4/30,0.000043,,-0.000319,,,0.000118,-0.001021,0.078332,0,0.007394,0.008363,0.003305,0.000201,0,-0.00851,-0.00413,0.056786,-0.00545,0,-0.00719
2021/5/1,0.000102,,0.00033,,,0.001195,0.002943,0.001348,0,0,0,0,0,-0.04918,0,0,0,0,0,0
2021/5/2,0.000021,,-0.000205,,,-0.001681,-0.003122,-0.0207,0,0,0,0,0,0,0,0,0,0,0,0
2021/5/3,0.000033,,0.000155,,,0.001135,0.009505,0.010051,0,-0.00372,-0.00361,-0.00192,0,0,-0.00484,0.004149,-0.01612,0.007037,-0.01212,0.00275
2021/5/4,-0.000214,,0.000091,,,-0.00052,-0.008837,-0.0676,0,0.003849,0.003981,0.002476,0,0,-0.01883,0,0.0639,0.00058,-0.01227,-0.00668
2021/5/5,-0.000076,,-0.000077,,,0.000488,0.007534,0.076696,-0.14286,0.000219,0.000721,-0.00137,0,0,-0.00375,0.020661,-0.01694,0.002851,-0.01242,0.000696
2021/5/6,0.000294,,-0.000063,,,-0.001012,0.022229,-0.01789,0,-0.00394,-0.00492,-0.00092,-0.0015,0,0.003712,-0.0081,-0.03969,0.009296,-0.00629,0.008158
2021/5/7,-0.000003,,0.000022,,,0.000681,0.009608,0.01702,0,-0.00792,-0.00808,-0.0044,-0.00484,0,0.008758,0.016327,-0.09244,0.006635,0.012658,0.007378
2021/5/8,-0.000089,,-0.000043,,,0.000474,0.003542,0.025235,0,0,0,0,0,0,0,0,0,0,0,0
2021/5/9,-0.00002,,0.000018,,,-0.000527,0.015033,-0.00972,0,0,0,0,0,0,0,0,0,0,0,0
2021/5/10,0.000079,,-0.000035,,,0.000002,-0.006423,-0.04074,0,-0.00022,0.002798,0.001657,-0.00247,0,-0.02548,0.02008,0.177951,-0.001,0.01875,-0.01044
2021/5/11,-0.000169,,0.00015,,,0.000281,-0.009347,0.015123,0,-0.00078,-0.00146,-0.00156,0.001964,0,-0.00093,-0.00394,0.110885,-0.01363,0.006135,-0.00867
2021/5/12,0.000026,,-0.000071,,,-0.000761,-0.017599,-0.13322,0,0.006323,0.006195,0.009576,0.00434,0,-0.02672,0.003953,0.263278,-0.01989,0.030488,-0.02146
2021/5/13,-0.000125,,-0.000272,,,0.000848,0.01814,0.011509,0,0.000441,-0.00048,-0.00182,-0.00079,0,0.00716,-0.01181,-0.16165,0.012915,-0.01775,0.012183
2021/5/14,0.000097,,0.000138,,,-0.0008,0.004101,0.003306,0,-0.00474,-0.00519,-0.00101,-0.00231,0,0.023237,0,-0.18677,0.010602,-0.01807,0.01493
2021/5/15,-0.000142,,0.000128,,,-0.0006,0.006817,-0.06256,0,0,0,0,0,0,0,0,0,0,0,0
2021/5/16,0.000153,,0.000065,,,0.000895,0.034936,-0.0065,0,0,0,0,0,0,0,0,0,0,0,0
2021/5/17,-0.000173,,-0.000056,,,0.00005,-0.027569,-0.06282,0,-0.00177,-0.00085,-0.00137,0.000326,0,-0.00379,0.011952,0.048379,-0.00158,0.006135,-0.00254
2021/5/18,0.000878,,-0.000081,,,-0.00004,-0.008362,-0.01443,0,-0.00455,-0.00571,-0.00284,-0.0021,0,-0.00564,-0.00787,0.08215,-0.00778,0,-0.00853
2021/5/19,0.000935,,-0.000092,,,0.000471,-0.002336,-0.13766,0,0.004903,0.004033,0.003031,0.001447,0,-0.00029,-0.01587,0.039363,-0.00483,0.02439,-0.00293
2021/5/20,0.000235,,-0.000046,,,0.000486,0.007422,0.102163,0,-0.00421,-0.0045,-0.00421,-1.60E-05,0,0.017745,-0.02823,-0.06808,0.00555,-0.02976,0.010545
2021/5/21,0.000035,,0.000537,,,0.000347,0.008637,-0.08528,0,0.002338,0.003913,0.001747,-0.00011,0,-0.00478,0.008299,-0.02516,0.003629,0,-0.00077
2021/5/22,-0.000332,,0.00039,,,-0.000544,0.000661,0.006217,0,0,0,0,0,0,0,0,0,0,0,0
2021/5/23,0.000118,,-0.000385,,,0.000894,-0.00537,-0.07369,0,0,0,0,0,0,0,0,0,0,0,0
2021/5/24,-0.000202,,-0.000134,,,-0.000352,-0.006851,0.113182,0,-0.002,-0.0028,-0.00184,-0.00232,0,0.014118,0.004115,-0.08685,0.005441,-0.01227,0.009914
2021/5/25,-0.000323,,-0.000357,,,-0.00025,0.011093,-0.00785,0,-0.00223,-0.00305,0.000184,-0.00129,0,-0.00029,-0.0082,0.023913,-0.00237,-0.03106,-0.00214
2021/5/26,0.000617,,0.000488,,,0.000789,0.000988,0.023227,0,0.004462,0.004901,0.003494,-0.00301,0,0.005919,-0.00826,-0.07856,0.000309,0.012821,0.001886
2021/5/27,-0.000774,,-0.000168,,,-0.001355,-0.000774,-0.02182,0,-0.00078,-0.00024,0.006047,-0.00131,0,-0.00013,0.008333,-0.03571,0.004125,0.018987,0.001168
2021/5/28,-0.000509,,-0.000054,,,0.000264,0.008299,-0.07127,0,0.000667,0.000244,9.11E-05,-0.00233,0,0.000907,0,0.001195,0.00188,-0.01863,0.000762
2021/5/29,-0.000089,,-0.000295,,,-0.000673,0.00717,-0.0303,0,0,0,0,0,0,0,0,0,0,0,0
2021/5/30,-0.000329,,-0.000403,,,0.000197,-0.009651,0.030681,0,0,0,0,0,0,0,0,0,0,0,0
2021/5/31,0.00047,,0.000766,,,0.001009,0.002168,0.046379,0,0,-0.0028,-0.00246,0.000251,0,0,0,0,0,0,0
2021/6/1,-0.000424,,-0.000239,,,-0.000242,-0.004705,-0.01736,0,-0.00222,0.0011,-0.00082,0.001837,0.017241,-0.00089,0.016529,0.068019,0.001328,0.025316,-0.0005
2021/6/2,0.000441,,0.000252,,,0.000183,0.001416,0.024268,-0.16667,0.000891,0.000244,0.000822,-9.40E-05,0,0.001445,-0.00813,-0.02346,0.000725,-0.01852,0.001452
2021/6/3,0.000021,,-0.000036,,,0.000194,-0.017733,0.043475,0,0.006673,0.00696,0.006756,0.003557,0,-0.01031,-0.0082,0.032037,-0.00067,0.025157,-0.00361
2021/6/4,0.000467,,0.000508,,,-0.000309,0.01358,-0.05903,0,-0.00409,-0.0034,-0.00716,-0.00133,0,0.014689,-0.00826,-0.0898,0.005187,-0.04294,0.008824
